ID,STATUS
5004849,X
5004850,0
5004851,0
5004852,0
5004859,C
5004860,C
5004861,C
5004862,X
5004863,X
5004864,C
5004865,X
5004866,X
5004867,X
5004868,X
5004869,X
5004870,X
5004873,0
5004874,0
5004876,0
5004877,0
5004878,X
5004879,C
5004881,C
5004883,0
5004885,X
5004886,C
5004887,0
5004888,C
5004889,0
5004890,C
5004891,5
5004892,C
5004893,C
5004895,X
5004896,X
5004897,C
5004898,C
5004899,C
5004900,X
5004901,0
5004902,C
5004903,0
5004904,0
5004905,0
5004906,0
5004907,0
5004908,C
5004909,C
5004910,C
5004911,C
5004912,X
5004913,X
5004914,X
5004915,C
5004916,X
5004917,C
5004918,C
5004919,C
5004920,C
5004921,C
5004922,0
5004923,X
5004924,X
5004925,0
5004927,C
5004928,X
5004929,0
5004930,X
5004931,X
5004933,0
5004934,X
5004937,X
5004938,X
5004939,X
5004943,X
5004945,X
5004948,X
5004949,C
5004950,0
5004953,C
5004955,C
5004957,C
5004958,C
5004959,0
5004960,0
5004961,C
5004963,C
5004964,C
5004965,C
5004966,C
5004967,C
5004968,C
5004969,C
5004970,X
5004971,C
5004973,C
5004974,C
5004975,0
5004977,C
5004978,0
5004979,0
5004980,0
5004981,C
5004982,C
5004985,0
5004987,C
5004989,C
5004990,C
5004996,C
5004997,0
5004999,0
5005000,X
5005001,C
5005002,C
5005003,C
5005004,C
5005005,C
5005007,X
5005008,C
5005012,X
5005013,X
5005014,C
5005015,X
5005016,0
5005017,C
5005018,C
5005019,X
5005020,X
5005021,C
5005025,C
5005026,0
5005027,0
5005028,X
5005029,0
5005030,C
5005031,X
5005032,0
5005034,C
5005035,C
5005036,X
5005037,C
5005038,X
5005039,0
5005040,0
5005041,0
5005042,0
5005043,C
5005044,C
5005045,C
5005046,C
5005047,C
5005049,X
5005050,0
5005051,0
5005052,X
5005053,X
5005054,0
5005055,C
5005058,C
5005059,C
5005060,0
5005062,0
5005063,C
5005064,0
5005065,C
5005066,C
5005067,C
5005068,C
5005069,X
5005071,C
5005072,C
5005073,X
5005074,C
5005075,C
5005076,C
5005077,C
5005079,X
5005080,X
5005082,X
5005084,X
5005085,X
5005086,X
5005087,X
5005088,X
5005093,0
5005094,X
5005095,0
5005097,C
5005098,0
5005099,0
5005100,C
5005101,C
5005104,X
5005105,C
5005106,C
5005108,C
5005109,X
5005110,X
5005111,C
5005113,0
5005115,X
5005116,0
5005118,0
5005119,X
5005121,0
5005122,C
5005123,C
5005124,C
5005125,C
5005126,C
5005127,C
5005128,C
5005129,C
5005130,C
5005131,C
5005132,0
5005133,0
5005134,0
5005135,0
5005136,0
5005137,0
5005138,0
5005139,C
5005140,C
5005141,0
5005143,C
5005144,C
5005145,C
5005146,X
5005147,C
5005154,C
5005155,C
5005156,C
5005157,C
5005158,C
5005159,X
5005160,0
5005161,C
5005162,0
5005163,C
5005164,C
5005165,0
5005166,C
5005167,C
5005168,0
5005169,C
5005172,0
5005173,0
5005174,0
5005175,X
5005176,C
5005177,X
5005178,0
5005179,X
5005180,C
5005181,C
5005182,X
5005183,X
5005185,C
5005191,0
5005193,C
5005194,C
5005195,0
5005196,X
5005197,C
5005198,X
5005199,0
5005200,X
5005201,X
5005202,0
5005203,0
5005204,0
5005205,5
5005206,C
5005207,C
5005208,X
5005210,0
5005211,1
5005212,C
5005213,X
5005214,C
5005215,0
5005217,C
5005219,C
5005222,C
5005223,C
5005224,0
5005225,C
5005226,X
5005227,X
5005228,C
5005229,0
5005230,C
5005232,C
5005234,C
5005235,C
5005236,X
5005238,C
5005239,C
5005240,C
5005241,C
5005242,C
5005243,C
5005244,C
5005245,0
5005246,C
5005247,C
5005248,C
5005249,1
5005250,0
5005257,C
5005258,0
5005259,X
5005261,C
5005262,X
5005263,X
5005264,X
5005267,C
5005269,0
5005270,X
5005271,X
5005272,C
5005273,X
5005274,X
5005275,X
5005276,X
5005277,X
5005278,C
5005279,0
5005280,0
5005281,X
5005282,C
5005283,0
5005284,0
5005285,C
5005286,X
5005287,X
5005289,X
5005290,C
5005291,C
5005292,C
5005293,C
5005294,C
5005295,C
5005296,C
5005297,C
5005298,0
5005299,0
5005300,C
5005302,C
5005303,C
5005304,C
5005305,X
5005306,0
5005308,C
5005309,C
5005310,C
5005312,0
5005313,0
5005315,C
5005316,X
5005317,X
5005318,X
5005319,C
5005321,C
5005322,C
5005323,X
5005324,C
5005325,C
5005326,X
5005328,C
5005329,C
5005331,X
5005332,C
5005333,C
5005334,C
5005335,X
5005336,X
5005337,C
5005338,C
5005339,C
5005340,0
5005341,X
5005342,X
5005343,X
5005344,C
5005345,C
5005346,C
5005347,C
5005348,C
5005349,C
5005350,C
5005351,C
5005352,0
5005353,C
5005354,C
5005355,C
5005356,C
5005357,C
5005358,0
5005359,0
5005360,C
5005361,C
5005362,C
5005363,C
5005369,X
5005370,C
5005371,C
5005372,C
5005373,C
5005374,0
5005375,C
5005377,C
5005378,C
5005379,C
5005380,C
5005381,0
5005386,X
5005387,C
5005388,X
5005389,C
5005390,C
5005391,0
5005392,C
5005394,X
5005396,0
5005397,C
5005398,X
5005399,X
5005401,C
5005402,C
5005406,C
5005407,C
5005408,C
5005411,X
5005412,X
5005414,C
5005416,C
5005417,C
5005418,C
5005419,C
5005421,X
5005424,1
5005427,C
5005429,0
5005432,C
5005433,0
5005434,0
5005435,0
5005436,0
5005437,0
5005439,C
5005440,0
5005441,0
5005442,C
5005443,X
5005444,1
5005445,0
5005446,X
5005447,0
5005448,0
5005449,0
5005450,0
5005451,0
5005452,0
5005454,X
5005455,X
5005456,X
5005457,X
5005458,X
5005459,X
5005460,X
5005461,X
5005462,X
5005463,X
5005465,C
5005466,C
5005467,C
5005468,C
5005469,C
5005470,C
5005471,C
5005472,0
5005473,0
5005474,C
5005478,C
5005479,C
5005480,C
5005481,C
5005483,X
5005484,0
5005486,C
5005487,C
5005489,0
5005490,0
5005491,0
5005492,X
5005493,C
5005494,C
5005495,X
5005496,0
5005497,X
5005500,X
5005501,0
5005502,0
5005503,0
5005504,C
5005505,1
5005506,1
5005507,C
5005509,C
5005510,X
5005511,X
5005512,C
5005517,C
5005518,C
5005519,0
5005521,C
5005522,X
5005523,0
5005524,C
5005525,X
5005526,X
5005527,X
5005528,C
5005529,0
5005530,X
5005531,C
5005532,C
5005533,C
5005537,X
5005538,X
5005539,C
5005540,0
5005541,X
5005542,C
5005543,X
5005544,X
5005545,C
5005546,C
5005547,X
5005548,0
5005551,C
5005553,C
5005554,C
5005555,C
5005557,0
5005558,X
5005559,C
5005560,C
5005561,X
5005562,C
5005565,C
5005566,0
5005570,C
5005571,C
5005572,C
5005573,0
5005575,X
5005579,C
5005581,X
5005582,C
5005583,0
5005584,X
5005585,X
5005586,C
5005587,C
5005588,C
5005589,X
5005590,0
5005591,0
5005592,0
5005593,C
5005594,C
5005595,C
5005596,0
5005597,X
5005598,C
5005599,C
5005600,C
5005601,C
5005603,C
5005604,0
5005605,C
5005606,0
5005607,C
5005608,C
5005609,X
5005610,X
5005611,X
5005613,X
5005614,C
5005621,C
5005623,X
5005625,C
5005626,C
5005627,C
5005628,C
5005630,C
5005631,X
5005633,C
5005634,C
5005635,0
5005636,C
5005637,C
5005638,C
5005639,0
5005641,X
5005644,X
5005645,C
5005646,X
5005647,C
5005648,C
5005651,C
5005652,X
5005653,C
5005654,0
5005655,C
5005656,C
5005659,C
5005660,X
5005661,0
5005662,0
5005663,0
5005668,C
5005669,C
5005670,C
5005671,0
5005672,0
5005673,C
5005676,0
5005678,X
5005679,X
5005681,C
5005682,C
5005683,0
5005685,0
5005686,0
5005687,C
5005689,0
5005690,C
5005691,0
5005693,C
5005697,X
5005700,0
5005701,X
5005702,C
5005703,C
5005704,X
5005705,X
5005706,C
5005707,C
5005709,X
5005710,0
5005712,X
5005713,C
5005714,X
5005715,0
5005716,0
5005717,C
5005718,X
5005723,0
5005724,0
5005725,0
5005726,0
5005727,C
5005728,0
5005729,0
5005731,0
5005732,C
5005733,C
5005734,0
5005735,0
5005736,C
5005737,C
5005738,0
5005739,C
5005742,C
5005743,X
5005745,0
5005746,C
5005747,X
5005749,C
5005750,X
5005751,0
5005752,C
5005753,C
5005757,X
5005758,C
5005759,X
5005760,X
5005761,C
5005762,0
5005763,C
5005764,C
5005765,X
5005766,0
5005767,0
5005771,X
5005772,C
5005773,C
5005774,0
5005775,0
5005776,X
5005777,X
5005778,X
5005779,X
5005780,X
5005781,X
5005782,X
5005783,X
5005784,0
5005787,C
5005789,C
5005790,C
5005791,C
5005792,C
5005793,0
5005794,C
5005795,C
5005796,X
5005797,X
5005798,0
5005799,0
5005800,X
5005801,C
5005802,C
5005803,C
5005804,X
5005805,X
5005808,C
5005809,X
5005810,X
5005812,X
5005813,X
5005814,X
5005815,X
5005816,C
5005817,0
5005821,C
5005823,C
5005824,C
5005826,0
5005827,X
5005828,X
5005829,C
5005830,C
5005831,C
5005832,0
5005833,C
5005835,X
5005836,0
5005837,0
5005839,X
5005840,X
5005841,X
5005842,C
5005843,0
5005844,C
5005845,C
5005846,C
5005847,C
5005848,0
5005850,X
5005851,X
5005852,X
5005853,0
5005854,C
5005855,0
5005856,0
5005857,X
5005858,X
5005859,0
5005863,0
5005864,X
5005867,X
5005869,X
5005870,X
5005871,C
5005873,C
5005874,0
5005875,X
5005876,0
5005877,C
5005883,C
5005884,X
5005886,C
5005887,C
5005888,C
5005889,0
5005890,C
5005891,C
5005894,0
5005895,C
5005896,C
5005897,X
5005899,C
5005901,0
5005902,X
5008804,C
5008805,C
5008806,C
5008808,0
5008810,C
5008811,C
5008813,0
5008815,0
5008821,X
5008824,0
5008825,0
5008827,C
5008830,C
5008831,C
5008832,C
5008834,C
5008839,C
5008840,C
5008841,0
5008842,0
5008843,C
5008846,0
5008850,0
5008851,0
5008852,0
5008855,C
5008856,0
5008857,X
5008858,C
5008859,0
5008860,0
5008861,0
5008862,0
5008864,0
5008868,0
5008872,0
5008873,C
5008874,C
5008875,C
5008876,C
5008877,C
5008879,C
5008880,C
5008881,C
5008884,C
5008889,0
5008891,C
5008893,C
5008894,C
5008895,C
5008912,C
5008914,C
5008916,C
5008918,C
5008919,C
5008920,C
5008921,C
5008922,C
5008923,C
5008924,C
5008925,C
5008926,0
5008927,C
5008928,1
5008929,C
5008930,0
5008931,C
5008932,0
5008933,C
5008934,C
5008935,C
5008936,C
5008937,C
5008938,C
5008939,C
5008940,C
5008941,C
5008943,X
5008947,X
5008949,X
5008950,X
5008951,C
5008953,X
5008954,0
5008955,0
5008956,C
5008958,0
5008959,C
5008960,C
5008962,C
5008963,C
5008966,0
5008967,0
5008973,0
5008976,0
5008977,0
5008979,C
5008981,X
5008984,C
5008986,X
5008987,C
5008988,X
5008992,C
5008993,0
5008994,0
5009000,C
5009012,0
5009016,C
5009019,0
5009023,C
5009024,C
5009025,C
5009027,0
5009029,C
5009031,C
5009032,C
5009033,X
5009035,X
5009036,C
5009037,X
5009038,X
5009039,C
5009040,C
5009042,X
5009046,0
5009047,0
5009052,C
5009057,0
5009058,X
5009060,0
5009063,C
5009064,X
5009065,X
5009066,0
5009068,C
5009069,C
5009071,C
5009074,0
5009078,C
5009079,C
5009080,C
5009084,0
5009089,0
5009090,0
5009092,1
5009094,0
5009095,0
5009096,C
5009098,C
5009100,X
5009103,C
5009104,X
5009105,X
5009106,X
5009108,0
5009109,C
5009110,0
5009117,C
5009123,C
5009125,C
5009127,C
5009129,C
5009130,C
5009133,C
5009134,C
5009136,C
5009139,X
5009141,C
5009142,C
5009143,C
5009147,C
5009149,C
5009150,C
5009151,C
5009152,C
5009154,C
5009155,C
5009156,C
5009158,C
5009159,C
5009160,C
5009161,C
5009163,0
5009166,0
5009177,C
5009178,0
5009180,C
5009181,0
5009182,C
5009183,C
5009186,0
5009187,0
5009188,C
5009189,C
5009190,C
5009192,C
5009201,0
5009202,0
5009204,0
5009205,X
5009206,C
5009208,C
5009209,0
5009213,X
5009215,C
5009216,C
5009217,X
5009220,C
5009224,C
5009226,C
5009227,0
5009232,C
5009234,X
5009236,0
5009239,C
5009241,C
5009242,C
5009243,C
5009244,C
5009246,X
5009248,C
5009249,C
5009250,C
5009251,C
5009252,C
5009253,C
5009255,0
5009260,C
5009262,C
5009263,C
5009266,C
5009267,C
5009268,C
5009269,C
5009270,0
5009272,X
5009275,X
5009276,0
5009278,C
5009280,C
5009281,X
5009284,C
5009287,0
5009289,C
5009290,C
5009292,X
5009293,C
5009294,C
5009295,C
5009296,0
5009297,1
5009299,X
5009300,X
5009301,C
5009302,C
5009304,C
5009305,0
5009307,C
5009308,C
5009309,C
5009313,0
5009314,0
5009315,0
5009316,C
5009319,C
5009325,X
5009330,C
5009335,0
5009338,0
5009343,C
5009344,0
5009345,C
5009346,0
5009349,X
5009354,X
5009355,0
5009358,X
5009359,C
5009360,0
5009362,0
5009363,C
5009364,0
5009365,C
5009366,C
5009367,C
5009370,0
5009373,C
5009378,C
5009381,C
5009383,C
5009384,C
5009386,X
5009387,0
5009391,0
5009393,C
5009394,0
5009395,0
5009396,C
5009397,C
5009399,C
5009400,C
5009401,C
5009402,X
5009403,C
5009404,0
5009405,X
5009406,X
5009408,X
5009410,X
5009415,1
5009416,0
5009417,0
5009418,0
5009420,C
5009423,X
5009425,C
5009426,0
5009427,0
5009428,0
5009429,0
5009431,C
5009435,C
5009436,C
5009437,0
5009441,C
5009443,0
5009444,C
5009445,C
5009447,X
5009448,X
5009451,C
5009452,C
5009454,C
5009456,C
5009457,C
5009458,X
5009460,0
5009465,C
5009468,C
5009469,0
5009470,C
5009471,C
5009472,C
5009480,C
5009481,0
5009485,X
5009487,C
5009488,C
5009489,C
5009490,X
5009492,C
5009493,C
5009495,C
5009498,0
5009499,C
5009500,C
5009501,0
5009503,X
5009507,0
5009508,C
5009509,C
5009512,C
5009516,X
5009517,C
5009518,0
5009523,0
5009524,3
5009526,X
5009530,X
5009531,X
5009534,C
5009535,C
5009536,C
5009537,C
5009540,C
5009541,C
5009545,0
5009546,X
5009548,X
5009551,0
5009554,C
5009555,0
5009556,1
5009557,0
5009559,C
5009560,0
5009563,0
5009564,C
5009565,X
5009566,X
5009568,X
5009569,X
5009570,X
5009571,C
5009572,X
5009573,X
5009574,X
5009575,C
5009576,X
5009577,X
5009579,0
5009581,X
5009583,C
5009584,X
5009585,C
5009586,0
5009590,0
5009593,C
5009594,0
5009595,C
5009599,C
5009600,C
5009602,C
5009603,0
5009605,0
5009607,C
5009608,X
5009610,0
5009611,C
5009612,X
5009613,X
5009614,0
5009618,C
5009620,C
5009622,C
5009623,C
5009624,0
5009627,C
5009628,C
5009631,C
5009633,X
5009634,0
5009636,X
5009637,C
5009638,X
5009639,C
5009642,0
5009643,0
5009646,X
5009647,C
5009651,C
5009653,0
5009654,C
5009655,0
5009656,C
5009657,0
5009658,C
5009660,C
5009661,C
5009662,C
5009663,C
5009664,C
5009665,C
5009666,C
5009671,0
5009672,0
5009673,C
5009675,C
5009676,C
5009677,C
5009680,C
5009683,C
5009685,C
5009686,C
5009687,C
5009690,X
5009691,X
5009693,X
5009695,0
5009698,X
5009700,X
5009701,0
5009702,0
5009703,C
5009704,C
5009705,C
5009706,0
5009707,0
5009709,X
5009711,X
5009714,X
5009715,C
5009716,0
5009717,C
5009719,0
5009722,C
5009724,C
5009725,X
5009726,C
5009727,C
5009729,X
5009730,0
5009732,C
5009733,C
5009734,C
5009738,0
5009740,X
5009741,0
5009742,C
5009743,C
5009744,5
5009746,C
5009748,C
5009749,5
5009750,0
5009751,C
5009752,C
5009753,C
5009754,C
5009757,C
5009760,X
5009761,C
5009762,C
5009765,X
5009768,0
5009773,0
5009774,C
5009777,C
5009779,0
5009783,C
5009784,C
5009785,0
5009790,C
5009792,C
5009796,0
5009797,0
5009800,C
5009801,C
5009802,C
5009803,C
5009804,C
5009805,0
5009806,X
5009807,X
5009808,X
5009809,X
5009810,C
5009811,0
5009813,X
5009814,0
5009816,0
5009819,C
5009820,0
5009821,0
5009822,0
5009823,0
5009826,C
5009827,X
5009828,C
5009829,X
5009831,C
5009833,C
5009834,0
5009835,C
5009836,C
5009839,C
5009844,X
5009845,C
5009846,C
5009848,0
5009849,0
5009854,0
5009857,C
5009858,C
5009859,C
5009860,C
5009865,X
5009866,C
5009867,X
5009868,C
5009872,C
5009874,X
5009877,X
5009878,0
5009879,0
5009883,0
5009887,0
5009889,C
5009890,C
5009893,X
5009894,X
5009897,0
5009898,X
5009900,C
5009903,C
5009906,C
5009907,C
5009908,1
5009909,C
5009910,C
5009911,C
5009915,C
5009917,1
5009918,C
5009919,C
5009922,0
5009925,0
5009927,0
5009928,X
5009929,C
5009930,X
5009931,0
5009932,0
5009934,0
5009935,0
5009938,X
5009940,C
5009944,X
5009945,C
5009946,C
5009947,C
5009949,0
5009951,X
5009954,C
5009957,C
5009960,C
5009961,0
5009966,C
5009967,C
5009968,C
5009969,C
5009971,X
5009980,C
5009981,C
5009983,0
5009984,0
5009985,C
5009986,0
5009990,C
5009991,X
5009992,X
5009993,X
5009997,C
5009998,C
5009999,C
5010000,C
5010001,C
5010002,C
5010003,C
5010004,C
5010005,C
5010006,0
5010009,C
5010012,X
5010015,0
5010016,0
5010017,0
5010018,C
5010020,C
5010021,C
5010023,0
5010026,C
5010028,C
5010032,X
5010038,C
5010039,0
5010040,X
5010041,C
5010044,C
5010045,C
5010046,C
5010047,C
5010052,C
5010053,1
5010055,C
5010057,C
5010058,C
5010061,0
5010062,0
5010063,0
5010068,X
5010070,X
5010072,0
5010075,C
5010076,0
5010079,C
5010081,C
5010083,0
5010084,0
5010085,X
5010086,0
5010087,C
5010088,X
5010092,C
5010094,0
5010099,C
5010101,C
5010102,X
5010104,0
5010106,X
5010111,0
5010112,0
5010114,C
5010115,0
5010117,C
5010118,0
5010119,C
5010121,0
5010122,C
5010126,C
5010127,C
5010129,C
5010133,C
5010135,C
5010137,C
5010138,C
5010140,C
5010141,0
5010144,0
5010145,0
5010152,C
5010153,C
5010154,C
5010158,X
5010159,C
5010160,C
5010162,0
5010163,C
5010164,C
5010165,1
5010166,0
5010170,C
5010174,0
5010177,0
5010178,0
5010182,C
5010185,C
5010186,C
5010187,C
5010190,0
5010192,C
5010193,C
5010195,C
5010197,0
5010202,C
5010204,0
5010205,C
5010206,C
5010208,C
5010209,0
5010210,C
5010212,X
5010213,X
5010215,C
5010218,C
5010222,C
5010223,C
5010224,C
5010225,0
5010226,0
5010227,C
5010230,X
5010231,C
5010234,C
5010236,C
5010239,C
5010240,C
5010241,C
5010244,C
5010246,X
5010248,C
5010250,0
5010253,C
5010256,0
5010257,C
5010258,C
5010259,C
5010261,0
5010262,C
5010266,C
5010269,C
5010271,X
5010273,C
5010274,C
5010277,C
5010278,C
5010279,X
5010280,X
5010281,X
5010286,C
5010287,C
5010289,C
5010290,C
5010291,X
5010293,C
5010294,0
5010295,C
5010296,C
5010297,0
5010298,0
5010299,0
5010302,0
5010303,C
5010305,C
5010306,C
5010307,X
5010309,0
5010310,0
5010311,X
5010313,C
5010318,0
5010319,C
5010320,C
5010328,0
5010331,C
5010332,C
5010335,C
5010336,C
5010337,0
5010338,0
5010339,C
5010340,C
5010343,C
5010344,0
5010346,C
5010348,X
5010351,C
5010356,C
5010358,C
5010359,0
5010360,C
5010362,C
5010364,C
5010365,C
5010366,C
5010367,X
5010368,C
5010369,C
5010371,0
5010372,C
5010373,C
5010374,C
5010378,C
5010379,C
5010380,C
5010381,C
5010382,C
5010383,C
5010385,X
5010387,X
5010388,0
5010389,C
5010390,0
5010396,0
5010397,C
5010400,C
5010406,0
5010409,C
5010411,C
5010414,C
5010416,C
5010417,C
5010418,0
5010420,C
5010423,C
5010425,C
5010426,C
5010428,C
5010430,X
5010431,C
5010432,C
5010434,C
5010435,C
5010436,C
5010437,0
5010438,0
5010439,C
5010443,C
5010447,X
5010448,C
5010451,0
5010452,0
5010454,C
5010455,C
5010458,C
5010459,C
5010460,C
5010461,C
5010462,C
5010463,C
5010466,C
5010467,C
5010468,C
5010470,0
5010473,C
5010474,C
5010481,X
5010482,0
5010483,0
5010488,0
5010491,C
5010492,C
5010493,C
5010498,C
5010499,0
5010500,C
5010501,0
5010503,C
5010504,0
5010507,0
5010508,0
5010509,0
5010511,0
5010512,C
5010516,X
5010520,X
5010522,C
5010523,0
5010525,X
5010528,C
5010531,C
5010532,0
5010534,0
5010535,C
5010537,C
5010538,C
5010539,X
5010540,0
5010541,C
5010545,X
5010546,X
5010547,0
5010549,X
5010551,X
5010553,0
5010556,C
5010557,C
5010558,X
5010559,C
5010560,C
5010567,C
5010568,0
5010570,C
5010573,C
5010574,0
5010578,X
5010579,C
5010583,0
5010585,0
5010586,C
5010587,C
5010588,0
5010589,0
5010590,C
5010593,0
5010594,C
5010595,0
5010596,C
5010598,0
5010599,0
5010600,0
5010601,0
5010602,C
5010604,C
5010608,0
5010610,C
5010613,C
5010615,C
5010616,C
5010617,C
5010622,C
5010623,0
